kid_age,kid_english_level,previous_events_attended,previous_no_shows,event_category,event_target_level,event_duration_hours,event_price_tnd,distance_km,days_until_event,is_weekend,event_is_featured,weather_rain_prob,weather_temp_c,sms_reminder_sent,attended
9,A2_ELEMENTARY,13,7,ARTS_AND_CRAFTS,A1_BEGINNER,4,28,7.27,6,0,0,0.094,19.8,1,0
13,A2_ELEMENTARY,16,4,SPORTS_AND_ENGLISH,A1_BEGINNER,1.5,75,11.1,5,1,0,0.183,19.4,0,1
10,A2_ELEMENTARY,2,0,FIELD_TRIP,ALL_LEVELS,4,78,2.89,5,yes,0,0,7.3,1,1
5,A1_BEGINNER,16,4,FIELD_TRIP,ALL_LEVELS,1,25,4.08,1,1,0,0.21,17.9,1,1
10,A2_ELEMENTARY,19,4,STORYTELLING_PARK,ALL_LEVELS,1,24,2.11,7,0,0,0.633,22.8,1,0
6,A1_BEGINNER,23,11,ROLE_PLAY_GAMES,A1_BEGINNER,2,41,15.99,8,1,1,0,26.2,1,1
99,A1_BEGINNER,24,4,ROLE_PLAY_GAMES,A2_ELEMENTARY,4,47,2.09,21,0,0,0.226,19.1,1,1
5,A2_ELEMENTARY,2,1, TREASURE_HUNT ,ALL_LEVELS,1.5,0,1.09,1,1,0,0.135,27.1,0,0
9,A1_BEGINNER,10,4,OUTDOOR_THEATER,ALL_LEVELS,1,0,7.13,8,0,0,0.358,17.1,0,0
8,A2_ELEMENTARY,7,2,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2,0,11.78,1,1,0,0.43,28.1,1,1
12,B1_INTERMEDIATE,28,15,ENGLISH_PICNIC,ALL_LEVELS,2,51,17.3,3,0,0,0.392,26.6,0,0
10,A2_ELEMENTARY,21,11,TREASURE_HUNT,B1_INTERMEDIATE,4,27,11.43,19,0,0,0,17.5,1,0
9,A2_ELEMENTARY,22,8,Sports_and_english,A1_BEGINNER,1.5,64,9.69,8,1,0,0.604,31.8,0,0
8,A2_ELEMENTARY,22,5,unknown,B1_INTERMEDIATE,2,50,12.2,9,0,0,0.505,20.5,0,1
7,A1_BEGINNER,10,2,nature_vocab_walk,A2_ELEMENTARY,4,0,7.01,3,0,0,0.118,20.3,1,1
5,A1_BEGINNER,2,1,STORYTELLING_PARK,ALL_LEVELS,1,80,14.22,5,1,0,0,unknown,1,0
11,B1_INTERMEDIATE,4,1, SPORTS_AND_ENGLISH ,A1_BEGINNER,2.5,0,10.03,4,1,0,0.638,28.9,0,1
12,B1_INTERMEDIATE,30,18,TREASURE_HUNT,A1_BEGINNER,1.5,51,0.34,8,0,0,0.021,7.6,1,0
6,A1_BEGINNER,1,1,nature_vocab_walk,A2_ELEMENTARY,1.5,0,2.5,12,1,0,0.134,,1,0
7,A1_BEGINNER,19,9,ENGLISH_PICNIC,A1_BEGINNER,1,0,30.07,20,0,0,0.276,29.3,1,0
13,A2_ELEMENTARY,18,10,STORYTELLING_PARK,B1_INTERMEDIATE,1.5,0,1.69,15,0,0,0.504,38.8,0,0
5,A2_ELEMENTARY,14,4,FIELD_TRIP,A1_BEGINNER,2.5,68,9.4,6,0,0,0.321,29.2,1,0
11,B1_INTERMEDIATE,6,3,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1,55,0.74,7,0,0,0.284,25.9,0,1
13,B1_INTERMEDIATE,7,2,unknown,ALL_LEVELS,3,46,9.29,18,1,0,0.414,30.1,0,0
12,A2_ELEMENTARY,19,7,ENGLISH_PICNIC,A1_BEGINNER,2,63,14.68,13,1,0,NA,14.1,1,0
9,A1_BEGINNER,20,2,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,23,18.31,13,0,0,0.55,23.3,0,0
7,A1_BEGINNER,8,3,sports_and_english,ALL_LEVELS,3,42,7.16,11,0,0,0.086,25.8,1,0
7,A1_BEGINNER,27,6,ROLE_PLAY_GAMES,A1_BEGINNER,3,30,1.18,13,1,0,0.299,16.3,0,0
5,A1_BEGINNER,11,0,ENGLISH_PICNIC,ALL_LEVELS,1,0,0.84,6,1,0,0.251,28.6,0,1
11,B1_INTERMEDIATE,22,5,ARTS_AND_CRAFTS,A1_BEGINNER,2.5,55,5.11,8,0,0,NA,18.5,yes,1
10,A2_ELEMENTARY,17,3,STORYTELLING_PARK,ALL_LEVELS,2,39,1.6,0,1,1,0.269,15,0,1
5,A1_BEGINNER,24,3,ENGLISH_PICNIC,A2_ELEMENTARY,2.5,0,17.94,22,0,1,0.35,26.3,1,1
9,B1_INTERMEDIATE,1,0,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,4,0,15.17,8,1,1,0.472,19.7,1,1
10,A1_BEGINNER,30,3,TREASURE_HUNT,B1_INTERMEDIATE,3,79,1.77,18,1,1,0.269,39,1,1
12,,15,6,ENGLISH_PICNIC,A1_BEGINNER,1,53,12.92,4,0,0,0.811,14.9,1,0
10,A1_BEGINNER,12,6,STORYTELLING_PARK,A2_ELEMENTARY,2.5,0,23.24,22,0,0,0.333,5.9,1,0
6,A2_ELEMENTARY,11,5,ARTS_AND_CRAFTS,A2_ELEMENTARY,2.5,53,1.2,23,1,1,0.477,25.7,1,1
6,A2_ELEMENTARY,14,4,NATURE_VOCAB_WALK,ALL_LEVELS,1,0,13.28,8,0,0,0.438,20.3,1,1
5,A1_BEGINNER,13,3,TREASURE_HUNT,B1_INTERMEDIATE,2,77,7.04,15,0,0,0,22.6,0,1
12,B1_INTERMEDIATE,16,6,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,61,13.37,4,0,0,0.28,24.1,1,0
9,B1_INTERMEDIATE,14,1,ENGLISH_CAMP_DAY,N/A,1,55,10.32,7,1,0,0.263,19.9,0,1
9,A1_BEGINNER,17,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2,0,8.48,2,1,0,0.044,23.5,1,1
11,B1_INTERMEDIATE,20,7,OUTDOOR_THEATER,B1_INTERMEDIATE,2,63,6.07,1,1,0,0.047,31,1,0
10,B1_INTERMEDIATE,3,1,ROLE_PLAY_GAMES,A1_BEGINNER,1,0,4.94,15,1,0,0.054,35.5,1,0
9,A1_BEGINNER,11,2,OUTDOOR_THEATER,ALL_LEVELS,4,0,10.23,25,0,1,0,19.9,1,0
12,B1_INTERMEDIATE,26,12,nature_vocab_walk,A2_ELEMENTARY,2.5,0,3.58,1,1,0,0.021,19,1,1
9,A2_ELEMENTARY,10,5,ENGLISH_PICNIC,ALL_LEVELS,2,17,0.12,9,0,0,0.354,14.9,0,0
6,A1_BEGINNER,22,6,ENGLISH_PICNIC,B1_INTERMEDIATE,1,0,9.83,21,no,0,0.095,19.9,0,0
10,B1_INTERMEDIATE,13,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,2.5,68,0.78,4,1,0,0.065,11.6,1,1
6,A1_BEGINNER,23,4,ARTS_AND_CRAFTS,A1_BEGINNER,1,0,4.3,5,1,0,0.081,19.2,1,1
11,B1_INTERMEDIATE,15,2,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,29,10.35,14,0,1,0.373,42,1,1
5,A1_BEGINNER,29,5,NATURE_VOCAB_WALK,A1_BEGINNER,2,69,0.93,10,0,0,0.272,19.9,1,1
13,A2_ELEMENTARY,4,0,TREASURE_HUNT,ALL_LEVELS,2,79,12.76,13,1,0,0.285,10.9,1,1
12,B1_INTERMEDIATE,29,15,FIELD_TRIP,A1_BEGINNER,2,47,2.74,4,0,0,0.045,27.1,1,0
10,A2_ELEMENTARY,27,3,ARTS_AND_CRAFTS,A1_BEGINNER,3,0,6.85,6,0,1,0,21.9,0,1
11,A2_ELEMENTARY,3,1,TREASURE_HUNT,ALL_LEVELS,1,0,13.72,4,1,1,0.263,15.6,1,1
12,B1_INTERMEDIATE,17,1,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2,54,16.33,8,0,0,0.002,7.2,0,0
6,A1_BEGINNER,27,13,SPORTS_AND_ENGLISH,A1_BEGINNER,1,0,14.43,8,1,0,0.476,5.3,1,0
6,A1_BEGINNER,17,2,ROLE_PLAY_GAMES,A1_BEGINNER,2.5,74,21.3,15,1,1,0.222,16.3,0,1
11,A2_ELEMENTARY,5,2,role_play_games,A2_ELEMENTARY,3,0,null,12,0,1,0.291,23,1,1
10,A2_ELEMENTARY,2,0,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1.5,51,7.64,2,1,1,0.214,19.7,0,1
6,A2_ELEMENTARY,28,16,?,ALL_LEVELS,2.5,73,9.99,3,no,1,0.011,16.7,1,1
10,B1_INTERMEDIATE,18,7,NATURE_VOCAB_WALK,A1_BEGINNER,4,0,4.63,13,0,0,0.085,30.2,0,0
13,A2_ELEMENTARY,15,3,OUTDOOR_THEATER,A2_ELEMENTARY,2,0,8.3,2,1,0,0.373,15.5,1,1
11,A2_ELEMENTARY,23,3,ENGLISH_PICNIC,A2_ELEMENTARY,2.5,63,0.42,7,1,0,0.176,28.4,1,1
7,A1_BEGINNER,6,3,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1.5,0,11.08,8,0,0,0.425,2.4,1,0
6,A1_BEGINNER,14,7,ENGLISH_CAMP_DAY,ALL_LEVELS,2,32,5.43,4,0,0,0.273,23.7,0,0
12,A2_ELEMENTARY,7,2,ENGLISH_CAMP_DAY,A1_BEGINNER,1.5,37,0.29,5,1,0,0.485,12.9,1,1
8,A1_BEGINNER,12,0,ENGLISH_CAMP_DAY,ALL_LEVELS,2.5,57,8.24,18,1,0,0,16.9,0,1
12,A2_ELEMENTARY,20,11,ENGLISH_CAMP_DAY,ALL_LEVELS,1.5,40,unknown,12,0,1,0,17.6,1,1
6,A1_BEGINNER,26,1,ENGLISH_CAMP_DAY,ALL_LEVELS,4,78,7.79,13,1,0,0.566,11.5,1,1
6,A2_ELEMENTARY,30,9,ROLE_PLAY_GAMES,B1_INTERMEDIATE,1,0,4.89,22,0,0,0.166,13.4,1,0
11,B1_INTERMEDIATE,7,2,OUTDOOR_THEATER,B1_INTERMEDIATE,3,0,18.48,7,1,0,0.537,17.8,1,1
11,B1_INTERMEDIATE,20,12,SPORTS_AND_ENGLISH,ALL_LEVELS,2,50,12.88,8,no,0,0.183,16.5,1,0
5,A1_BEGINNER,4,0,ENGLISH_PICNIC,B1_INTERMEDIATE,1,0,0.74,17,0,0,0.213,14.6,1,1
11,B1_INTERMEDIATE,4,0,TREASURE_HUNT,ALL_LEVELS,2,79,15.22,12,1,0,0.265,18.4,0,1
8,A1_BEGINNER,30,3,TREASURE_HUNT,B1_INTERMEDIATE,2,47,21.77,12,1,1,0.339,26.8,1,1
12,B1_INTERMEDIATE,8,4,ROLE_PLAY_GAMES,ALL_LEVELS,4,0,18.03,2,0,1,0,20.5,1,0
9,A2_ELEMENTARY,17,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,23,13.45,2,1,0,0.143,23.4,1,1
11,B1_INTERMEDIATE,22,10,OUTDOOR_THEATER,B1_INTERMEDIATE,1.5,0,9.1,8,1,0,0.396,11.7,1,1
13,B1_INTERMEDIATE,10,4,STORYTELLING_PARK,ALL_LEVELS,3,0,1.18,1,1,0,0.197,19.8,0,1
11,B1_INTERMEDIATE,21,6,TREASURE_HUNT,A1_BEGINNER,1,0,5.27,6,1,0,0.408,5.7,0,0
13,B1_INTERMEDIATE,28,8,STORYTELLING_PARK,B1_INTERMEDIATE,2,0,11.91,3,1,0,0,24.2,0,0
13,B1_INTERMEDIATE,7,1,English_camp_day,A2_ELEMENTARY,4,0,10.8,11,1,0,0.743,39.2,1,0
7,A2_ELEMENTARY,5,1,TREASURE_HUNT,A1_BEGINNER,3,0,0.66,15,0,0,0.107,23.8,1,1
13,B1_INTERMEDIATE,22,11,OUTDOOR_THEATER,A1_BEGINNER,1,80,9.72,8,0,0,0.59,28.7,0,0
unknown,A2_ELEMENTARY,3,1,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2.5,28,3.6,10,0,0,0.114,24.7,1,1
8,A1_BEGINNER,22,8,STORYTELLING_PARK,B1_INTERMEDIATE,3,74,,6,1,0,0.409,28.2,1,0
13,A2_ELEMENTARY,10,6,TREASURE_HUNT,A2_ELEMENTARY,2,0,5.47,14,0,0,0.225,20.9,0,0
12,B1_INTERMEDIATE,3,1,STORYTELLING_PARK,A1_BEGINNER,4,45,9.27,1,1,0,0.508,19.5,0,0
6,A1_BEGINNER,10,6,FIELD_TRIP,ALL_LEVELS,3,42,9.96,3,0,1,0.177,17.1,no,0
13,B1_INTERMEDIATE,25,14,ROLE_PLAY_GAMES,NA,2.5,0,9.72,1,0,0,0.357,11.8,0,0
9,B1_INTERMEDIATE,14,8,role_play_games,A2_ELEMENTARY,1,74,5.99,8,0,0,0.052,25.7,0,0
13,B1_INTERMEDIATE,22,12,ENGLISH_CAMP_DAY,A1_BEGINNER,1.5,57,0.06,0,1,0,0.267,37.2,0,0
5,A1_BEGINNER,9,3,OUTDOOR_THEATER,A2_ELEMENTARY,2,0,13.62,5,0,0,0.5,27.4,0,0
12,B1_INTERMEDIATE,6,1,ROLE_PLAY_GAMES,ALL_LEVELS,3,0,9.23,1,1,0,0.259,11.3,1,1
10,A2_ELEMENTARY,23,13,OUTDOOR_THEATER,ALL_LEVELS,1.5,70,5.38,6,0,0,0,11.9,1,1
7,A1_BEGINNER,17,2,ROLE_PLAY_GAMES,?,2,0,12.15,4,0,0,0.464,37.1,0,1
7,A1_BEGINNER,21,8,NATURE_VOCAB_WALK,A2_ELEMENTARY,3,31,17.98,10,0,0,0.052,16.5,1,1
8,B1_INTERMEDIATE,21,12,ENGLISH_PICNIC,A2_ELEMENTARY,2.5,0,16.57,6,0,0,0.609,18.7,1,0
11,B1_INTERMEDIATE,17,6,OUTDOOR_THEATER,NA,1.5,48,5.16,11,0,1,0.237,22.7,0,1
13,A2_ELEMENTARY,18,0,ARTS_AND_CRAFTS,A1_BEGINNER,1.5,38,null,1,1,0,0.366,37,0,1
NA,A2_ELEMENTARY,8,0,ROLE_PLAY_GAMES,A1_BEGINNER,1.5,0,11.86,13,1,0,0.409,29.4,1,1
12,B1_INTERMEDIATE,6,2,OUTDOOR_THEATER,A1_BEGINNER,1,0,12.6,9,0,0,0,25.2,0,1
13,B1_INTERMEDIATE,22,8,NATURE_VOCAB_WALK,A1_BEGINNER,1,0,N/A,15,0,0,0.803,33.9,0,0
5,A1_BEGINNER,0,0,FIELD_TRIP,ALL_LEVELS,4,0,9.32,21,1,0,0.445,24.6,1,0
10,B1_INTERMEDIATE,5,2,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,44,10.23,9,0,0,0.157,31.4,1,0
6,A1_BEGINNER,22,5,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1,0,11.97,0,0,0,0,28,1,1
5,A1_BEGINNER,13,3,ENGLISH_PICNIC,A1_BEGINNER,1,66,25.83,10,0,0,0.339,21,1,1
10,A1_BEGINNER,11,4,unknown,A1_BEGINNER,2,63,9.74,18,0,0,0.463,17.5,1,1
11,A2_ELEMENTARY,4,1,NATURE_VOCAB_WALK,B1_INTERMEDIATE,4,0,5.97,5,1,0,0.26,29.1,1,1
12,A2_ELEMENTARY,22,8,STORYTELLING_PARK,ALL_LEVELS,1,79,3.87,6,0,0,0.355,28.2,1,0
6,A2_ELEMENTARY,8,3,STORYTELLING_PARK,ALL_LEVELS,4,0,8.21,7,0,0,0,8.5,1,1
11,A2_ELEMENTARY,17,6,FIELD_TRIP,ALL_LEVELS,1,44,7.13,20,1,0,0.43,28,0,0
7,A1_BEGINNER,9,2,TREASURE_HUNT,A1_BEGINNER,2,0,17.34,2,0,0,0.481,13.7,1,0
6,A1_BEGINNER,17,7,OUTDOOR_THEATER,B1_INTERMEDIATE,2,0,1.22,17,0,0,0.555,27.7,1,0
8,A2_ELEMENTARY,7,2,Storytelling_park,A1_BEGINNER,4,0,17.73,0,1,0,0.14,24.6,1,1
7,A1_BEGINNER,26,3,FIELD_TRIP,ALL_LEVELS,1.5,19,12.33,10,0,0,0.412,31.3,1,1
5,A2_ELEMENTARY,12,0,ARTS_AND_CRAFTS,A2_ELEMENTARY,1,0,10.34,8,1,0,0.315,34.8,no,1
7,A1_BEGINNER,28,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,1.5,56,3.69,20,0,1,0.063,24.8,1,1
6,A1_BEGINNER,26,4,SPORTS_AND_ENGLISH,A1_BEGINNER,2,0,11.03,10,0,0,0.555,13.1,1,1
12,B1_INTERMEDIATE,6,2,FIELD_TRIP,A2_ELEMENTARY,2,60,19.52,10,0,0,0.389,25.9,1,0
5,A1_BEGINNER,16,3,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,1,34,4.84,19,no,0,0.474,37.4,0,0
6,A2_ELEMENTARY,3,1,TREASURE_HUNT,A2_ELEMENTARY,1.5,49,22.38,5,1,0,0.522,11.4,1,0
11,B1_INTERMEDIATE,23,10,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1,0,12.24,2,0,1,0.11,11.6,1,0
7,A2_ELEMENTARY,16,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,1.5,79,18.9,13,0,0,0.318,9.1,0,0
11,B1_INTERMEDIATE,14,3,NATURE_VOCAB_WALK,A2_ELEMENTARY,3,20,10.45,2,1,0,0.165,14.4,1,1
12,A2_ELEMENTARY,17,2,FIELD_TRIP,ALL_LEVELS,2,0,5.19,3,0,0,0.166,13.5,0,0
12,B1_INTERMEDIATE,12,2,STORYTELLING_PARK,ALL_LEVELS,2.5,63,2.37,12,no,0,0.432,N/A,1,1
?,A2_ELEMENTARY,3,1,OUTDOOR_THEATER,A1_BEGINNER,2,52,12.53,8,0,0,0.18,3.5,1,0
5,A2_ELEMENTARY,19,9,ROLE_PLAY_GAMES,ALL_LEVELS,3,0,11.43,5,0,0,0.35,39,0,0
7,A1_BEGINNER,6,1,OUTDOOR_THEATER,A1_BEGINNER,2,0,4.02,4,1,0,0.164,4.4,1,1
6,A1_BEGINNER,22,9,ENGLISH_PICNIC,A1_BEGINNER,3,0,1.57,9,1,0,0.376,27.6,0,0
12,B1_INTERMEDIATE,13,2, FIELD_TRIP ,B1_INTERMEDIATE,2.5,19,12.65,3,0,0,0.609,19.8,1,1
8,B1_INTERMEDIATE,19,3,TREASURE_HUNT,B1_INTERMEDIATE,2,0,6.1,11,1,0,0.257,31.6,0,1
11,B1_INTERMEDIATE,22,6,role_play_games,A2_ELEMENTARY,4,60,26.42,4,1,0,0.257,42,0,0
11,B1_INTERMEDIATE,8,2,OUTDOOR_THEATER,ALL_LEVELS,2,0,4.2,9,0,0,0.27,34.8,0,1
10,B1_INTERMEDIATE,22,3,NATURE_VOCAB_WALK,ALL_LEVELS,4,0,13.11,7,0,0,0,21.8,1,1
8,A2_ELEMENTARY,18,2,NATURE_VOCAB_WALK,ALL_LEVELS,2,0,4.79,11,0,0,0.573,28.7,0,0
unknown,A2_ELEMENTARY,17,6,ENGLISH_PICNIC,A2_ELEMENTARY,2,75,29.27,20,0,0,0.107,28.6,1,0
8,A2_ELEMENTARY,8,3,STORYTELLING_PARK,B1_INTERMEDIATE,2,75,12.67,1,1,0,0,30.5,1,1
8,A2_ELEMENTARY,4,2,Field_trip,A2_ELEMENTARY,3,68,5.89,2,1,0,0.232,27.3,0,0
12,B1_INTERMEDIATE,29,2,ENGLISH_PICNIC,B1_INTERMEDIATE,3,0,0.85,8,0,0,0.001,17.2,0,1
8,A2_ELEMENTARY,22,7,STORYTELLING_PARK,ALL_LEVELS,3,0,20.42,7,0,0,0.069,16,0,1
7,A2_ELEMENTARY,17,5,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1,0,14.38,13,1,0,0,8.3,0,1
10,A2_ELEMENTARY,9,4,OUTDOOR_THEATER,ALL_LEVELS,1.5,0,14.39,8,1,0,0.207,NA,1,0
7,A1_BEGINNER,28,4,ARTS_AND_CRAFTS,A1_BEGINNER,2.5,50,11.75,16,0,0,0,17.9,0,0
6,A1_BEGINNER,29,10,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,0,13.19,1,1,0,0.227,26,1,0
6,A1_BEGINNER,17,6,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,0,7.96,1,0,0,0,25,1,1
5,A2_ELEMENTARY,25,5,SPORTS_AND_ENGLISH,A2_ELEMENTARY,4,59,7.69,6,1,0,0.182,24.2,1,1
7,A1_BEGINNER,14,0,ROLE_PLAY_GAMES,A1_BEGINNER,2,60,3.87,3,0,0,0.134,13.5,1,1
10,A2_ELEMENTARY,7,1,english_picnic,A2_ELEMENTARY,2,0,2.93,4,0,0,0,13,1,1
10,A2_ELEMENTARY,16,2,Arts_and_crafts,B1_INTERMEDIATE,4,0,16.63,19,1,1,0,23.7,1,1
8,A2_ELEMENTARY,30,17,SPORTS_AND_ENGLISH,A1_BEGINNER,1.5,35,9.11,13,0,0,0.618,23.6,1,0
10,A2_ELEMENTARY,0,0,ARTS_AND_CRAFTS,B1_INTERMEDIATE,3,0,0.34,2,0,0,0.155,11.7,1,1
12,A2_ELEMENTARY,9,1,ENGLISH_PICNIC,B1_INTERMEDIATE,2,36,10.12,2,0,0,0.589,15.3,1,1
11,B1_INTERMEDIATE,0,0,ROLE_PLAY_GAMES,ALL_LEVELS,3,0,2.88,19,0,0,0.414,20.2,1,0
7,A1_BEGINNER,2,1,FIELD_TRIP,B1_INTERMEDIATE,1,0,5.61,21,0,0,0.491,27.3,1,0
5,A1_BEGINNER,30,6,ENGLISH_PICNIC,A1_BEGINNER,2,34,0.24,15,1,0,0.489,23.1,1,1
10,A2_ELEMENTARY,10,4,OUTDOOR_THEATER,A2_ELEMENTARY,3,0,4.78,0,1,0,0.189,23.2,1,1
13,B1_INTERMEDIATE,25,12,null,B1_INTERMEDIATE,3,0,8.89,5,0,0,0,28.5,0,1
6,A1_BEGINNER,17,3,NATURE_VOCAB_WALK,A2_ELEMENTARY,4,37,3.55,5,1,1,0,13.4,1,1
11,A2_ELEMENTARY,14,4,OUTDOOR_THEATER,B1_INTERMEDIATE,4,27,21.4,9,0,0,0.363,11.4,1,0
10,unknown,9,5,ARTS_AND_CRAFTS,A1_BEGINNER,3,0,13.13,12,0,0,0.207,21.7,1,0
8,A2_ELEMENTARY,19,3,OUTDOOR_THEATER,A1_BEGINNER,1.5,60,3.02,3,0,0,0.434,30.5,1,1
7,A2_ELEMENTARY,0,0,ENGLISH_CAMP_DAY,null,2,80,14.21,11,no,0,0.627,27.4,0,0
10,B1_INTERMEDIATE,29,2,ARTS_AND_CRAFTS,A1_BEGINNER,2,0,3.63,8,0,0,0.355,25.9,1,1
N/A,A2_ELEMENTARY,7,3,OUTDOOR_THEATER,A1_BEGINNER,1,0,19.33,10,0,0,0,29,0,0
7,A1_BEGINNER,10,3,ROLE_PLAY_GAMES,A1_BEGINNER,2.5,43,5.12,15,1,0,0.233,27.3,1,1
13,A2_ELEMENTARY,18,4,ENGLISH_PICNIC,A1_BEGINNER,2.5,72,14.57,8,1,0,0.682,22.6,1,0
9,A1_BEGINNER,19,3, ENGLISH_PICNIC ,A1_BEGINNER,1,0,2.3,9,1,0,0.275,24.8,1,1
7,A1_BEGINNER,13,3,OUTDOOR_THEATER,ALL_LEVELS,1.5,0,6.38,13,0,0,0.083,16.7,0,1
5,A2_ELEMENTARY,10,4,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,0,18.31,18,0,1,0.336,14.8,0,0
8,A2_ELEMENTARY,1,0,TREASURE_HUNT,B1_INTERMEDIATE,4,21,N/A,1,0,1,0.036,28.9,0,1
7,A1_BEGINNER,23,1,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2,18,7.41,11,1,0,0.292,7.8,0,1
13,A2_ELEMENTARY,1,0,TREASURE_HUNT,A2_ELEMENTARY,1,0,15.19,19,0,1,0.443,26.5,1,1
9,A1_BEGINNER,17,2,STORYTELLING_PARK,B1_INTERMEDIATE,3,49,9.32,1,1,0,0.267,20.4,1,1
7,A1_BEGINNER,25,7,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,4,0,4.14,5,0,0,0.041,24.7,1,1
10,A2_ELEMENTARY,14,7,TREASURE_HUNT,A2_ELEMENTARY,2.5,0,12.27,8,0,0,0.127,21.9,0,0
7,A1_BEGINNER,7,3,OUTDOOR_THEATER,A2_ELEMENTARY,3,26,14.2,10,1,1,0.467,20.7,1,1
5,A1_BEGINNER,0,0,OUTDOOR_THEATER,B1_INTERMEDIATE,3,63,7.8,6,0,0,0.232,18.1,0,0
11,B1_INTERMEDIATE,18,1,FIELD_TRIP,A2_ELEMENTARY,4,0,14.55,20,0,0,0.304,28.2,1,1
11,B1_INTERMEDIATE,25,4,NATURE_VOCAB_WALK,ALL_LEVELS,3,47,14.24,3,0,0,null,20.5,1,1
6,,4,2,ARTS_AND_CRAFTS,A1_BEGINNER,2,65,8.97,14,1,0,0.137,22.6,0,1
9,A2_ELEMENTARY,4,2,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,0,19.29,6,1,0,0.225,18.4,1,1
8,B1_INTERMEDIATE,19,10,FIELD_TRIP,A2_ELEMENTARY,2,0,5.65,11,0,0,unknown,20.7,0,0
10,B1_INTERMEDIATE,7,2,ENGLISH_PICNIC,A1_BEGINNER,1,49,1.47,1,0,0,0,18.9,1,1
8,A2_ELEMENTARY,17,3,STORYTELLING_PARK,A1_BEGINNER,2,0,0.8,5,0,0,0.372,8.7,1,0
5,A1_BEGINNER,10,1,FIELD_TRIP,A1_BEGINNER,2,49,8.97,12,1,0,0.334,15.8,1,1
5,A1_BEGINNER,25,3,TREASURE_HUNT,ALL_LEVELS,2,0,2.15,17,0,0,0.163,13.2,0,1
12,B1_INTERMEDIATE,13,5,ENGLISH_PICNIC,A1_BEGINNER,4,39,6.45,16,1,0,0,20.1,1,0
13,B1_INTERMEDIATE,4,2,STORYTELLING_PARK,A1_BEGINNER,4,64,24.5,16,0,0,0,22.5,0,0
null,B1_INTERMEDIATE,17,7,OUTDOOR_THEATER,ALL_LEVELS,2.5,51,6.79,6,1,1,0,27,1,1
13,A2_ELEMENTARY,5,3,SPORTS_AND_ENGLISH,A1_BEGINNER,2.5,51,0.58,3,0,0,0.071,19.2,0,0
13,A2_ELEMENTARY,20,0,TREASURE_HUNT,A2_ELEMENTARY,2,75,16.01,7,0,0,0.206,11,1,1
8,A2_ELEMENTARY,12,4,ROLE_PLAY_GAMES,ALL_LEVELS,3,0,17.44,6,0,0,0.448,19.6,1,1
5,A2_ELEMENTARY,26,10,NATURE_VOCAB_WALK,A2_ELEMENTARY,3,22,0.94,11,0,0,0,19.6,0,0
7,A1_BEGINNER,1,0,Role_play_games,A1_BEGINNER,1.5,0,8.09,3,1,1,0.55,27.5,1,1
6,A1_BEGINNER,16,7, FIELD_TRIP ,B1_INTERMEDIATE,4,0,3.39,9,1,0,0.295,29.3,1,0
11,A2_ELEMENTARY,30,0,ENGLISH_PICNIC,ALL_LEVELS,2,0,0.56,4,1,0,0.663,19.4,1,1
13,B1_INTERMEDIATE,7,4,ARTS_AND_CRAFTS,ALL_LEVELS,4,0,11.76,12,1,0,0.337,42,1,0
5,A2_ELEMENTARY,9,4,TREASURE_HUNT,A2_ELEMENTARY,3,0,21.32,9,1,0,0,24.3,0,0
8,A2_ELEMENTARY,6,1,STORYTELLING_PARK,A1_BEGINNER,1,0,5.85,2,0,0,0.135,22.9,0,1
5,A1_BEGINNER,5,3,ARTS_AND_CRAFTS,A1_BEGINNER,2,0,4.59,9,1,1,0.426,20.9,1,1
13,A2_ELEMENTARY,3,1,OUTDOOR_THEATER,B1_INTERMEDIATE,2,0,0.97,19,0,0,0.191,19.3,0,0
7,A1_BEGINNER,13,4,ROLE_PLAY_GAMES,A1_BEGINNER,4,73,12.62,8,0,0,0.671,34.9,0,0
